Date,Open,High,Low,Close,Adj Close,Volume,Change Percent,Temp Change Percent,Temp std derivation,Low Bound, High Bound,Fat change,Basic changes, Bottom,Top, Fat Position Change, Basic Position Change, Basic Change Price, Position, Offset, Cash,trading profit,Balance, fat_position, fat_cash, fat_balance
08/13/2014,61.5,61.84,61.22,61.7,54.5679,1.0093e+06,0.0111441,0.0111441,0.0185586,-0.0194865, 0.0185586,0,0.0111441, 63.0075,105.601, 0, -11.0824, 54.2663, 660.225, 0, 2669.7,9.34525,38696.8, 2628.27, -79323.5, 64095.7
08/14/2014,61.86,62.81,61.76,62.72,55.47,1.4709e+06,0.0165314,0.0165314,0.0186236,-0.0195548, 0.0186236,0,0.0165314, 62.9072,105.601, 0, -16.3963, 55.0171, 643.828, 0, 3581.32,9.54099,39294.5, 2628.27, -79323.5, 66466.7
08/15/2014,62.87,63.22,61.83,62.47,55.2489,1.0294e+06,-0.00398587,-0.00398587,0.0187799,-0.0197189, 0.0187799,0,-0.00398587, 62.6668,105.601, 0, 3.99383, 55.3593, 647.822, 0, 3369.99,9.76222,39161.4, 2628.27, -79323.5, 65885.6
08/18/2014,63.22,63.72,63.1,63.71,56.3455,986900,0.0198494,0.0198494,0.0186839,-0.0196181, 0.0186839,0.00114412,0.0186839, 62.8861,105.722, 1.14346, -18.5115, 55.7626, 629.311, 0, 4411.41,9.17142,39870.2, 2629.42, -79387.9, 68767.9
08/19/2014,63.85,63.93,63.32,63.66,56.3013,991200,-0.00078473,-0.00078473,0.0189252,-0.0198715, 0.0189252,0,-0.00078473, 62.5162,105.722, 0, 0.785038, 56.3234, 630.096, 0, 4377.28,10.0865,39852.5, 2629.42, -79387.9, 68651.6
08/20/2014,63.42,63.95,63.05,63.53,56.1863,745100,-0.00204214,-0.00204214,0.0179578,-0.0188557, 0.0179578,0,-0.00204214, 64.0193,105.722, 0, 2.04423, 56.2438, 632.14, 0, 4271.37,9.06885,39789, 2629.42, -79387.9, 68349.3
08/21/2014,63.73,63.9,63.38,63.76,56.3897,1.299e+06,0.00362036,0.00362036,0.0178912,-0.0187857, 0.0178912,0,0.00362036, 64.1248,105.722, 0, -3.61383, 56.2879, 628.526, 0, 4483.8,9.00872,39926.2, 2629.42, -79387.9, 68884.2
08/22/2014,63.51,63.95,63.11,63.58,56.2306,1.07e+06,-0.00282305,-0.00282305,0.0178471,-0.0187394, 0.0178471,0,-0.00282305, 64.1948,105.722, 0, 2.82704, 56.3101, 631.353, 0, 4333.57,8.9679,39834.9, 2629.42, -79387.9, 68465.6
08/25/2014,64,64,63.4,63.66,56.3013,692300,0.00125823,0.00125823,0.0178893,-0.0187838, 0.0178893,0,0.00125823, 64.1278,105.722, 0, -1.25744, 56.2659, 630.096, 0, 4413.33,9.00332,39888.5, 2629.42, -79387.9, 68651.6
08/26/2014,63.89,64.08,63.51,64.01,56.6109,833200,0.00549804,0.00549804,0.0178925,-0.0187871, 0.0178925,0,0.00549804, 64.1228,105.722, 0, -5.48298, 56.4559, 624.613, 0, 4731.91,9.03692,40091.8, 2629.42, -79387.9, 69465.5
08/27/2014,64,64.28,63.61,63.93,56.5401,723800,-0.00124992,-0.00124992,0.0178584,-0.0187513, 0.0178584,0,-0.00124992, 64.1768,105.722, 0, 1.2507, 56.5755, 625.864, 0, 4670.17,9.02159,40056.6, 2629.42, -79387.9, 69279.5
08/28/2014,63.68,63.69,62.72,63.32,56.0006,736700,-0.00954178,-0.00954178,0.017879,-0.018773, 0.017879,0,-0.00954178, 64.1441,105.722, 0, 9.58759, 56.2697, 635.451, 0, 4139.68,8.99358,39725.3, 2629.42, -79387.9, 67860.9
08/29/2014,63.45,64.05,63.08,63.76,56.3897,1.1173e+06,0.00694894,0.00694894,0.0172226,-0.0180837, 0.0172226,0,0.00694894, 65.1982,105.722, 0, -6.92491, 56.1948, 628.526, 0, 4537.15,8.33419,39979.6, 2629.42, -79387.9, 68884.2
09/02/2014,63.86,64.39,63.6,64.37,56.9292,988000,0.00956717,0.00956717,0.0165775,-0.0174064, 0.0165775,0,0.00956717, 66.2596,105.722, 0, -9.52169, 56.6588, 619.005, 0, 5084.43,7.78533,40323.9, 2629.42, -79387.9, 70302.7
09/03/2014,65.03,66.07,64.68,65,57.4864,1.8961e+06,0.00978727,0.00978727,0.0165773,-0.0174061, 0.0165773,0,0.00978727, 66.26,105.722, 0, -9.73969, 57.2071, 609.265, 0, 5649.47,7.86044,40673.9, 2629.42, -79387.9, 71767.8
09/04/2014,65.35,66.36,65.13,65.77,58.1674,1.1709e+06,0.0118461,0.0118461,0.0162799,-0.0170939, 0.0162799,0,0.0118461, 66.7581,105.722, 0, -11.7765, 57.8259, 597.488, 0, 6338.11,7.66295,41092.5, 2629.42, -79387.9, 73558.4
